timestamp,type,data
8472.497,TRIAL_START,Traveling to conferences is fun.
31332.4,GAZE,-0.194947;-0.2275096
31347.37,GAZE,-0.1874851;-0.2248733
31361.05,GAZE,-0.1821515;-0.2224109
31374.85,GAZE,-0.3012521;-0.1754111
31374.85,CONTEXT_CHANGE,Current;Next
31388.64,GAZE,-0.2764747;-0.170255
31403.46,GAZE,-0.264018;-0.1663396
31417.81,GAZE,-0.2513774;-0.1644751
31431.11,GAZE,-0.2424895;-0.1629837
31444.97,GAZE,-0.234384;-0.1620948
31459.47,GAZE,-0.2269244;-0.1613647
31472.88,GAZE,-0.2006611;-0.1614625
31485.75,GAZE,-0.1849481;-0.1590759
31500.59,GAZE,-0.1641355;-0.1547379
31516.92,GAZE,-0.1446118;-0.1501808
31527.22,GAZE,-0.1303199;-0.1472616
31541.35,GAZE,-0.1218704;-0.1457469
31555.37,GAZE,-0.122993;-0.1466994
31569.27,GAZE,-0.1204521;-0.14639
31584.05,GAZE,-0.1263643;-0.1470371
31598.62,GAZE,-0.1332723;-0.1478069
31612.92,GAZE,-0.1453467;-0.1502563
31626.32,GAZE,-0.1453463;-0.1502596
31639.15,GAZE,-0.1453458;-0.1502631
31653.26,GAZE,-0.2331891;-0.1724292
31667.38,GAZE,-0.2686524;-0.1811087
31681.22,GAZE,-0.296203;-0.1882984
31695.15,GAZE,-0.1865579;-0.2296695
31695.15,CONTEXT_CHANGE,Next;Current
31708.65,GAZE,-0.1940805;-0.2327097
31725.16,GAZE,-0.1975568;-0.2347582
31736.27,GAZE,-0.1993943;-0.2361177
31750.53,GAZE,-0.1942788;-0.2351038
31763.49,GAZE,-0.1838832;-0.231635
31778.11,GAZE,-0.2854514;-0.1895852
31778.11,CONTEXT_CHANGE,Current;Next
31792.02,GAZE,-0.237159;-0.1749769
31806.74,GAZE,-0.2101251;-0.1691603
31819.93,GAZE,-0.1754604;-0.165091
31835.4,GAZE,-0.1476893;-0.1617104
31847.27,GAZE,-0.1157776;-0.1561644
31863.63,GAZE,-0.09342168;-0.1530228
31877.49,GAZE,-0.07608165;-0.1528729
31890.59,GAZE,-0.06221753;-0.1554247
31905.11,GAZE,-0.05169872;-0.1584767
31920.02,GAZE,-0.04208448;-0.1590044
31935.27,GAZE,-0.03401994;-0.1567211
31945.16,GAZE,-0.02332184;-0.1539875
31959.84,GAZE,-0.01082258;-0.1519269
31973.78,GAZE,-0.01681186;-0.1493555
31986.6,GAZE,-0.01835458;-0.14983
32000.72,GAZE,-0.0382479;-0.1540748
32013.76,GAZE,-0.06568776;-0.1572889
32028.26,GAZE,-0.1031699;-0.1645103
32042.11,GAZE,-0.1447095;-0.1698099
32055.83,GAZE,-0.1933095;-0.1751368
